id,menu_cat_id,combo_id,combo_qty,combo_item_id,combo_item_name,combo_item_code,combo_item_qty,update_qty,unit_price,top_up,old_unit_price,is_default,is_delete,brand_id
136,1,999046,6,999046178,"N22 D. Beef Thai Springgy Noodle",N22,6,0,2.18,0.00,2.18,0,0,1
136,55,999014,1,999014388,Regular,SSS02,1,0,6.90,1.00,0.00,0,0,2
137,1,999046,6,999046179,"N23 T. Chick Thai Springgy Noodle",N23,6,0,2.18,0.00,2.18,0,0,1
138,1,999046,6,999046180,"N24 D. Chick Thai Springgy Noodle",N24,6,0,2.18,0.00,2.18,0,0,1
139,10,999046,2,999046105,"A01 Fried Wanton Skin",A01,2,0,2.18,0.00,2.18,0,0,1
140,10,999046,2,999046106,"A02 Fried Chicken Skin",A02,2,0,2.18,0.00,2.18,0,0,1
140,55,999015,1,999015387,Small,SSS01,1,0,5.90,0.00,0.00,0,0,2
141,4,999046,1,999046112,"B18 Mango Smoothie",B18,1,0,6.06,0.00,6.06,0,0,1
141,55,999015,1,999015388,Regular,SSS02,1,0,6.90,1.00,0.00,0,0,2
142,4,999046,1,999046113,"B21 Lemon Butterfly Pea",B21,1,0,6.06,0.00,6.06,0,0,1
143,2,999049,1,999049083,"R07 Kaw Pad Super",R07,1,0,19.66,0.00,20.09,0,0,1
147,3,999054,1,999054052,"F12 Sangkaya Steamed Bread",F12,1,0,9.54,0.00,9.27,0,0,1
147,55,999017,1,999017387,Small,SSS01,1,0,11.90,0.00,0.00,0,0,2
148,3,999052,1,999052111,"F25 Fried Mantou & Patongko",F25,1,0,0.00,0.00,0.00,0,0,1
148,55,999017,1,999017388,Regular,SSS02,1,0,12.90,1.00,0.00,0,0,2
149,3,999052,1,999052085,"F19 Thai Fried Chicken",F19,1,0,16.89,0.00,16.89,0,0,1
149,55,999018,1,999018387,Small,SSS01,1,0,5.90,0.00,0.00,0,0,2
150,1,999044,6,999044518,"Y02 Yen Tofu",Y02,6,0,1.88,0.00,1.88,0,0,1
150,55,999018,1,999018388,Regular,SSS02,1,0,6.90,0.95,0.00,0,0,2
150,13,999001,1,999001085,"F2 Chicken 65",F2,1,0,0.00,0.00,0.00,0,0,9
151,4,999044,1,999044520,"Y03 Roselle Tea",Y03,1,0,5.19,0.00,5.19,0,0,1
151,15,999006,0,999006128,"ADD01 ADD Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
152,1,999044,6,999044519,"Y02 Yen Tofu",Y02,6,0,1.88,0.00,1.88,0,0,1
152,15,999006,0,999006129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
153,4,999044,1,999044521,"Y03 Roselle Tea",Y03,1,0,5.19,0.00,5.19,0,0,1
153,15,999006,0,999006130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
154,1,999044,6,999044524,"Y04 Kuey Chap Chicken Rice Noodle",Y04,6,0,0.00,0.00,0.00,0,0,1
154,15,999006,0,999006131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
155,1,999044,6,999044525,"Y05 Kuey Chap Chicken Springy Noodle",Y05,6,0,0.00,0.00,0.00,0,0,1
155,15,999006,0,999006132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
155,12,999002,2,999002020,"M1 Banana Leaf Set",M1,2,0,0.00,0.00,0.00,1,0,9
156,1,999044,6,999044526,"Y06 Kuey Chap Beef Rice Noodle",Y06,6,0,0.00,0.00,0.00,0,0,1
156,15,999006,0,999006133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
156,16,999002,1,999002053,"S14 Mutton Paratel",S14,1,0,0.00,0.00,0.00,1,0,9
157,1,999044,6,999044530,"Y07 Kuey Chap Beef Springy Noodle",Y07,6,0,0.00,0.00,0.00,0,0,1
157,15,999006,0,999006381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
157,16,999002,1,999002030,"S1 Chicken Masala",S1,1,0,0.00,0.00,0.00,1,0,9
158,4,999056,1,999056364,"B26 Hot Thai Coffee (12oz)",B26,1,0,4.73,0.00,4.73,0,0,1
158,15,999006,0,999006380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
158,13,999002,1,999002085,"F2 Chicken 65",F2,1,0,0.00,0.00,0.00,1,0,9
158,5,999001,1,999001020,"B01 Cha Yen (Thai Iced Tea)",B01,1,0,0.00,0.00,0.00,0,0,12
159,4,999056,1,999056366,"B27 Hot Thai Tea (12oz)",B27,1,0,4.73,0.00,4.73,0,0,1
159,15,999006,0,999006379,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
159,13,999002,1,999002084,"F1 Squid Ring",F1,1,0,0.00,0.00,0.00,1,0,9
159,5,999001,1,999001021,"B02 Cha Keow Yen (Thai Iced Green Tea)",B02,1,0,0.00,0.00,0.00,0,0,12
160,4,999056,1,999056368,"B28 Hot Thai Green Tea (12oz)",B28,1,0,4.73,0.00,4.73,0,0,1
160,15,999006,0,999006402,"ADD00 NO TOP UP",ADD00,0,0,0.00,0.00,0.00,0,0,2
160,13,999002,1,999002089,"F6 Gobi 65",F6,1,0,0.00,0.00,0.00,1,0,9
160,5,999001,1,999001022,"B03 Kaffe Yen (Thai Iced Coffee)",B03,1,0,0.00,0.00,0.00,0,0,12
161,3,999056,1,999056224,"F12 Sangkaya Steamed Bread",F12,1,0,4.82,0.00,4.82,0,0,1
161,15,999007,0,999007128,"ADD01 ADD Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
161,14,999002,1,999002032,"S3 Anchovies (Side order)",S3,1,0,0.00,0.00,0.00,1,0,9
161,5,999001,1,999001023,"B04 Cha Manao Yen (Thai Iced Lemon Tea)",B04,1,0,0.00,0.00,0.00,0,0,12
162,4,999057,1,999057364,"B26 Hot Thai Coffee (12oz)",B26,1,0,5.92,0.00,6.09,0,0,1
162,15,999007,0,999007129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
162,28,999002,1,999002102,Dessert,DD01,1,0,0.00,0.00,0.00,1,0,9
162,5,999001,1,999001024,"B05 Ice Blended Cha Yen",B05,1,0,0.00,0.00,0.00,0,0,12
163,4,999057,1,999057366,"B27 Hot Thai Tea (12oz)",B27,1,0,5.92,0.00,6.09,0,0,1
163,15,999007,0,999007130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
163,21,999002,2,999002015,"BO14 Sirap Ice",BO14,2,0,0.00,0.00,0.00,0,0,9
163,5,999001,1,999001025,"B06 Ice Blended Cha Keow Yen",B06,1,0,0.00,0.00,0.00,0,0,12
164,4,999057,1,999057368,"B28 Hot Thai Green Tea (12oz)",B28,1,0,5.92,0.00,6.09,0,0,1
164,15,999007,0,999007131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
164,12,999003,4,999003020,"M1 Banana Leaf Set",M1,4,0,0.00,0.00,0.00,1,0,9
164,5,999001,1,999001026,"B07 Iced Blended Kaffe Yen",B07,1,0,0.00,0.00,0.00,0,0,12
165,4,999058,1,999058364,"B26 Hot Thai Coffee (12oz)",B26,1,0,4.91,0.00,4.91,0,0,1
165,15,999007,0,999007132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
165,16,999003,1,999003053,"S14 Mutton Paratel",S14,1,0,0.00,0.00,0.00,1,0,9
165,5,999002,1,999002020,"B01 Cha Yen (Thai Iced Tea)",B01,1,0,3.89,0.00,0.00,0,0,12
166,4,999058,1,999058366,"B27 Hot Thai Tea (12oz)",B27,1,0,4.91,0.00,4.91,0,0,1
166,15,999007,0,999007133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
166,16,999003,2,999003030,"S1 Chicken Masala",S1,2,0,0.00,0.00,0.00,1,0,9
166,5,999002,1,999002021,"B02 Cha Keow Yen (Thai Iced Green Tea)",B02,1,0,3.89,0.00,0.00,0,0,12
167,4,999058,1,999058368,"B28 Hot Thai Green Tea (12oz)",B28,1,0,4.91,0.00,4.91,0,0,1
167,15,999007,0,999007381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
167,13,999003,2,999003085,"F2 Chicken 65",F2,2,0,0.00,0.00,0.00,1,0,9
167,5,999002,1,999002022,"B03 Kaffe Yen (Thai Iced Coffee)",B03,1,0,3.89,0.00,0.00,0,0,12
168,1,999057,3,999057231,"N01 P. Beef Thai Rice Noodle",N01,3,0,1.48,0.00,1.45,0,0,1
168,15,999007,0,999007380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
168,13,999003,4,999003088,"F5 Chicken - Drumstick",F5,4,0,0.00,0.00,0.00,1,0,9
168,5,999002,1,999002023,"B04 Cha Manao Yen (Thai Iced Lemon Tea)",B04,1,0,3.89,0.00,0.00,0,0,12
169,1,999057,3,999057232,"N02 A. Beef Thai Rice Noodle",N02,3,0,1.48,0.00,1.45,0,0,1
169,15,999007,0,999007379,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
169,13,999003,1,999003084,"F1 Squid Ring",F1,1,0,0.00,0.00,0.00,1,0,9
169,5,999002,1,999002024,"B05 Ice Blended Cha Yen",B05,1,0,3.89,0.00,0.00,0,0,12
170,1,999057,3,999057233,"N03 P. Chick Thai Rice Noodle",N03,3,0,1.48,0.00,1.45,0,0,1
170,15,999007,0,999007402,"ADD00 NO TOP UP",ADD00,0,0,0.00,0.00,0.00,0,0,2
170,13,999003,1,999003089,"F6 Gobi 65",F6,1,0,0.00,0.00,0.00,1,0,9
170,5,999002,1,999002025,"B06 Ice Blended Cha Keow Yen",B06,1,0,3.89,0.00,0.00,0,0,12
171,1,999057,3,999057234,"N04 A. Chick Thai Rice Noodle",N04,3,0,1.48,0.00,1.45,0,0,1
171,15,999008,0,999008128,"ADD01 ADD Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
171,14,999003,1,999003032,"S3 Anchovies (Side order)",S3,1,0,0.00,0.00,0.00,1,0,9
171,5,999002,1,999002026,"B07 Iced Blended Kaffe Yen",B07,1,0,3.89,0.00,0.00,0,0,12
172,1,999057,3,999057239,"N09 P. Beef Springy Noodle",N09,3,0,1.48,0.00,1.45,0,0,1
172,15,999008,0,999008129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
172,28,999003,1,999003102,"DD01 Dessert",DD01,1,0,0.00,0.00,0.00,1,0,9
172,5,999003,1,999003020,"B01 Cha Yen (Thai Iced Tea)",B01,1,0,3.89,0.00,0.00,0,0,12
173,1,999057,3,999057240,"N10 A. Beef Springy Noodle",N10,3,0,1.48,0.00,1.45,0,0,1
173,15,999008,0,999008130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
173,21,999003,4,999003015,"BO14 Sirap Ice",BO14,4,0,0.00,0.00,0.00,0,0,9
173,5,999003,1,999003021,"B02 Cha Keow Yen (Thai Iced Green Tea)",B02,1,0,3.89,0.00,0.00,0,0,12
174,1,999057,3,999057241,"N11 P. Chick Springy  Noodle",N11,3,0,1.48,0.00,1.45,0,0,1
174,15,999008,0,999008131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
174,12,999004,1,999004020,"M1 Banana Leaf Set",M1,1,0,0.00,0.00,0.00,1,0,9
174,5,999003,1,999003022,"B03 Kaffe Yen (Thai Iced Coffee)",B03,1,0,3.89,0.00,0.00,0,0,12
175,1,999057,3,999057242,"N12 A. Chick Springy Noodle",N12,3,0,1.48,0.00,1.45,0,0,1
175,15,999008,0,999008132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
175,21,999004,1,999004015,"BO14 Sirap Ice",BO14,1,0,0.00,0.00,0.00,0,0,9
175,5,999003,1,999003023,"B04 Cha Manao Yen (Thai Iced Lemon Tea)",B04,1,0,3.89,0.00,0.00,0,0,12
176,1,999057,3,999057469,"N13 T. Beef Thai Rice Noodle",N13,3,0,1.48,0.00,1.45,0,0,1
176,15,999008,0,999008133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
176,12,999005,1,999005106,"M6 Take Me Away Set",M6,1,0,7.00,0.00,0.00,0,0,9
176,5,999003,1,999003024,"B05 Ice Blended Cha Yen",B05,1,0,3.89,0.00,0.00,0,0,12
177,1,999057,3,999057473,"N14 D. Beef Thai Rice Noodle",N14,3,0,1.48,0.00,1.45,0,0,1
177,15,999008,0,999008381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
177,21,999005,1,999005015,"BO14 Sirap Ice",BO14,1,0,2.90,0.00,0.00,0,0,9
177,5,999003,1,999003025,"B06 Ice Blended Cha Keow Yen",B06,1,0,3.89,0.00,0.00,0,0,12
178,1,999057,3,999057477,"N15 T. Chick Thai Rice Noodle",N15,3,0,1.48,0.00,1.45,0,0,1
178,15,999008,0,999008380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
178,21,999002,2,999002096,"BL01 Lassi Original",BL01,2,0,0.00,1.81,0.00,0,0,9
178,5,999003,1,999003026,"B07 Iced Blended Kaffe Yen",B07,1,0,3.89,0.00,0.00,0,0,12
179,1,999057,3,999057481,"N16 D. Chick Thai Rice Noodle",N16,3,0,1.48,0.00,1.45,0,0,1
179,15,999008,0,999008379,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
179,21,999002,2,999002097,"BL02 Lassi Mango",BL02,2,0,0.00,1.81,0.00,0,0,9
179,1,999001,5,999001001,"N01 Pathumthani Rice Noodle - Beef",N01,5,0,0.00,0.00,0.00,0,0,12
180,1,999057,3,999057486,"N21 T. Beef Thai Springy Noodle",N21,3,0,1.48,0.00,1.45,0,0,1
180,15,999008,0,999008402,"ADD00 NO TOP UP",ADD00,0,0,0.00,0.00,0.00,0,0,2
180,21,999002,2,999002098,"BL03 Lassi Strawberry",BL03,2,0,0.00,1.81,0.00,0,0,9
180,1,999001,5,999001002,"N02 Ayutthaya Rice Noodle - Beef",N02,5,0,0.00,0.00,0.00,0,0,12
181,1,999057,3,999057491,"N22 D. Beef Thai Springgy Noodle",N22,3,0,1.48,0.00,1.45,0,0,1
181,15,999009,0,999009128,"ADD01 ADD Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
181,21,999002,2,999002099,"BL04 Lassi Soursop",BL04,2,0,0.00,1.81,0.00,0,0,9
181,1,999001,5,999001003,"N03 Pathumthani Rice Noodle - Chicken",N03,5,0,0.00,0.00,0.00,0,0,12
182,1,999057,3,999057496,"N23 T. Chick Thai Springy Noodle",N23,3,0,1.48,0.00,1.45,0,0,1
182,15,999009,0,999009129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
182,21,999002,2,999002001,"BT10 Teh-tarik Lawa HOT",BT10,2,0,0.00,1.81,0.00,0,0,9
182,1,999001,5,999001004,"N04 Ayutthaya Rice Noodle - Chicken",N04,5,0,0.00,0.00,0.00,0,0,12
183,1,999057,3,999057501,"N24 D. Chick Thai Springgy Noodle",N24,3,0,1.48,0.00,1.45,0,0,1
183,15,999009,0,999009130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
183,21,999002,2,999002002,"BT11 Teh-Tarik Lawa COLD",BT11,2,0,0.00,1.81,0.00,0,0,9
183,2,999002,1,999002006,"R02 Kra Pow - Chicken",R02,1,0,8.01,0.00,0.00,0,0,12
184,11,999058,1,999058522,"H01 Thai Pan Fried Egg",H01,1,0,4.64,0.00,4.64,0,0,1
184,15,999009,0,999009131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
184,21,999003,4,999003096,"BL01 Lassi Original",BL01,4,0,0.00,1.81,0.00,0,0,9
184,2,999003,1,999003005,"R01 Bangkok Omelette - Chicken",R01,1,0,8.01,0.00,0.00,0,0,12
185,1,999059,6,999059054,"N01 P. Beef Thai Rice Noodle",N01,6,0,1.77,0.00,1.77,0,1,1
185,15,999009,0,999009132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
185,21,999003,4,999003097,"BL02 Lassi Mango",BL02,4,0,0.00,1.81,0.00,0,0,9
185,4,999005,1,999005018,"D01 Sangkayaa",D01,1,0,3.82,0.00,0.00,0,0,12
186,1,999059,6,999059055,"N02 A. Beef Thai Rice Noodle",N02,6,0,1.77,0.00,1.77,0,1,1
186,15,999009,0,999009133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
186,21,999003,4,999003098,"BL03 Lassi Strawberry",BL03,4,0,0.00,1.81,0.00,0,0,9
186,5,999005,2,999005022,"B03 Kaffe Yen (Thai Iced Coffee)",B03,2,0,3.04,0.00,0.00,0,0,12
187,1,999059,6,999059056,"N03 P. Chick Thai Rice Noodle",N03,6,0,1.77,0.00,1.77,0,1,1
187,15,999009,0,999009381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
187,21,999003,4,999003099,"BL04 Lassi Soursop",BL04,4,0,0.00,1.81,0.00,0,0,9
187,5,999005,2,999005026,"B07 Iced Blended Kaffe Yen",B07,2,0,3.04,0.00,0.00,0,0,12
188,1,999059,6,999059057,"N04 A. Chick Thai Rice Noodle",N04,6,0,1.77,0.00,1.77,0,1,1
188,15,999009,0,999009380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
188,21,999003,4,999003001,"BT10 Teh-tarik Lawa HOT",BT10,4,0,0.00,1.81,0.00,0,0,9
188,5,999005,2,999005027,"B08 Hot Kaffe (Hot Thai Coffee)",B08,2,0,3.04,0.00,0.00,0,0,12
189,1,999059,6,999059072,"N09 P. Beef Springy Noodle",N09,6,0,1.77,0.00,1.77,0,1,1
189,15,999009,0,999009379,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
189,21,999003,4,999003002,"BT11 Teh-Tarik Lawa COLD",BT11,4,0,0.00,1.81,0.00,0,0,9
189,5,999005,2,999005020,"B01 Cha Yen (Thai Iced Tea)",B01,2,0,3.04,0.00,0.00,0,0,12
190,1,999059,6,999059073,"N10 A. Beef Springy Noodle",N10,6,0,1.77,0.00,1.77,0,1,1
190,15,999009,0,999009402,"ADD00 NO TOP UP",ADD00,0,0,0.00,0.00,0.00,0,0,2
190,21,999004,1,999004096,"BL01 Lassi Original",BL01,1,0,0.00,1.81,0.00,0,0,9
190,5,999005,2,999005021,"B02 Cha Keow Yen (Thai Iced Green Tea)",B02,2,0,3.04,0.00,0.00,0,0,12
191,1,999059,6,999059074,"N11 P. Chick Springy  Noodle",N11,6,0,1.77,0.00,1.77,0,1,1
191,15,999010,0,999010128,"ADD01 ADD Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
191,21,999004,1,999004097,"BL02 Lassi Mango",BL02,1,0,0.00,1.81,0.00,0,0,9
191,5,999005,2,999005023,"B04 Cha Manao Yen (Thai Iced Lemon Tea)",B04,2,0,3.04,0.00,0.00,0,0,12
192,1,999059,6,999059075,"N12 A. Chick Springy Noodle",N12,6,0,1.77,0.00,1.77,0,1,1
192,15,999010,0,999010129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
192,21,999004,1,999004098,"BL03 Lassi Strawberry",BL03,1,0,0.00,1.81,0.00,0,0,9
192,5,999005,2,999005024,"B05 Ice Blended Cha Yen",B05,2,0,3.04,0.00,0.00,0,0,12
193,1,999059,6,999059093,"N13 T. Beef Thai Rice Noodle",N13,6,0,1.77,0.00,1.77,0,1,1
193,15,999010,0,999010130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
193,21,999004,1,999004099,"BL04 Lassi Soursop",BL04,1,0,0.00,1.81,0.00,0,0,9
193,5,999005,2,999005025,"B06 Ice Blended Cha Keow Yen",B06,2,0,3.04,0.00,0.00,0,0,12
194,15,999010,0,999010131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
194,21,999004,1,999004001,"BT10 Teh-tarik Lawa HOT",BT10,1,0,0.00,1.81,0.00,0,0,9
194,5,999005,2,999005031,"B12 Hot Thai Tea",B12,2,0,3.04,0.00,0.00,0,0,12
195,1,999059,6,999059095,"N15 T. Chick Thai Rice Noodle",N15,6,0,1.77,0.00,1.77,0,1,1
195,15,999010,0,999010132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
195,21,999004,1,999004002,"BT11 Teh-Tarik Lawa COLD",BT11,1,0,0.00,1.81,0.00,0,0,9
195,5,999005,2,999005032,"B13 Hot Thai Green Tea",B13,2,0,3.04,0.00,0.00,0,0,12
196,15,999010,0,999010133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
196,25,999006,1,999006104,"N01 Mee Goreng ",N01,1,0,0.00,0.00,0.00,0,0,9
196,1,999006,5,999006046,"N01 Pathumthani Rice Noodle - Beef",N01,5,0,1.26,0.00,0.00,0,0,12
197,1,999059,6,999059177,"N21 T. Beef Thai Springgy Noodle",N21,6,0,1.77,0.00,1.77,0,1,1
197,15,999010,0,999010381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
197,27,999006,1,999006081,"BC1 100 Plus",BC1,1,0,0.00,0.00,0.00,0,0,9
197,1,999006,5,999006047,"N02 Ayutthaya Rice Noodle - Beef",N02,5,0,1.26,0.00,0.00,0,0,12
198,15,999010,0,999010380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
198,27,999006,1,999006082,"BC2 Coke",BC2,1,0,0.00,0.00,0.00,0,0,9
198,1,999006,5,999006048,"N03 Pathumthani Rice Noodle - Chicken",N03,5,0,1.26,0.00,0.00,0,0,12
199,1,999059,6,999059179,"N23 T. Chick Thai Springgy Noodle",N23,6,0,1.77,0.00,1.77,0,1,1
199,15,999010,0,999010379,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
199,27,999006,1,999006074,"BK10 Kopi HOT",BK10,1,0,0.00,0.00,0.00,0,0,9
199,1,999006,5,999006049,"N04 Ayutthaya Rice Noodle - Chicken",N04,5,0,1.26,0.00,0.00,0,0,12
200,15,999010,0,999010402,"ADD00 NO TOP UP",ADD00,0,0,0.00,0.00,0.00,0,0,2
200,27,999006,1,999006075,"BK11 Kopi COLD",BK11,1,0,0.00,0.00,0.00,0,0,9
200,1,999006,5,999006050,"N05 Creamy Tom Yum Rice Noodle - Beef",N05,5,0,1.26,0.00,0.00,0,0,12
201,10,999059,2,999059105,"A01 Fried Wanton Skin",A01,2,0,1.77,0.00,1.75,0,1,1
201,15,999011,0,999011128,"ADD01 ADD Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
201,27,999006,1,999006070,"BK12 Kopi O HOT",BK12,1,0,0.00,0.00,0.00,0,0,9
201,1,999006,5,999006051,"N06 Creamy Tom Yum Rice Noodle - Chicken",N06,5,0,1.26,0.00,0.00,0,0,12
202,10,999059,2,999059106,"A02 Fried Chicken Skin",A02,2,0,1.77,0.00,1.75,0,1,1
202,15,999011,0,999011129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
202,27,999006,1,999006071,"BK13 Kopi O COLD",BK13,1,0,0.00,0.00,0.00,0,0,9
202,1,999006,5,999006052,"N07 Pathumthani Springy Noodle - Beef",N07,5,0,1.26,0.00,0.00,0,0,12
203,4,999059,1,999059112,"B18 Mango Smoothie",B18,1,0,4.81,0.00,4.77,0,1,1
203,15,999011,0,999011130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
203,27,999006,1,999006076,"BK14 Kopi C HOT",BK14,1,0,0.00,0.00,0.00,0,0,9
203,1,999006,5,999006053,"N08 Ayutthaya Springy Noodle - Beef",N08,5,0,1.26,0.00,0.00,0,0,12
204,4,999059,1,999059113,"B21 Blue Butterfly Pea",B21,1,0,4.81,0.00,4.77,0,1,1
204,15,999011,0,999011131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
204,27,999006,1,999006093,"BK15 Kopi C COLD",BK15,1,0,0.00,0.00,0.00,0,0,9
204,1,999006,5,999006054,"N09 Pathumthani Springy Noodle - Chicken",N09,5,0,1.26,0.00,0.00,0,0,12
205,4,999059,1,999059033,"B01 Thai Iced Tea",B01,6,0,1.77,1.89,6.55,0,1,1
205,15,999011,0,999011132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
205,27,999006,1,999006072,"BK16 Kopi O Kosong HOT",BK16,1,0,0.00,0.00,0.00,0,0,9
205,1,999006,5,999006055,"N10 Ayutthaya Springy Noodle - Chicken",N10,5,0,1.26,0.00,0.00,0,0,12
206,4,999059,1,999059034,"B02 Thai Iced Coffee",B02,6,0,1.77,1.89,6.55,0,1,1
206,15,999011,0,999011133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
206,27,999006,1,999006073,"BK17 Kopi O Kosong COLD",BK17,1,0,0.00,0.00,0.00,0,0,9
206,1,999006,5,999006056,"N11 Creamy Tom Yum Springy Noodle - Beef",N11,5,0,1.26,0.00,0.00,0,0,12
207,4,999059,1,999059035,"B03 Thai Iced Green Tea",B03,6,0,1.77,1.89,6.55,0,1,1
207,15,999011,0,999011381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
207,27,999006,1,999006096,"BL01 Lassi Original",BL01,1,0,0.00,6.90,0.00,0,0,9
207,1,999006,5,999006057,"N12 Creamy Tom Yum Springy Noodle - Chicken",N12,5,0,1.26,0.00,0.00,0,0,12
208,4,999059,1,999059036,"B04 Thai Iced Lemon Tea",B04,6,0,1.77,1.89,6.55,0,1,1
208,15,999011,0,999011380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
208,27,999006,1,999006097,"BL02 Lassi Mango",BL02,1,0,0.00,6.90,0.00,0,0,9
208,5,999006,1,999006020,"B01 Cha Yen (Thai Iced Tea)",B01,1,0,3.62,0.00,0.00,0,0,12
209,1,999059,6,999059538,"N33 P Power Chicken (Rice Noodle)",N33,6,0,1.77,0.00,1.77,0,1,1
209,15,999011,0,999011379,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
209,27,999006,1,999006098,"BL03 Lassi Strawberry",BL03,1,0,0.00,6.90,0.00,0,0,9
209,5,999006,1,999006021,"B02 Cha Keow Yen (Thai Iced Green Tea)",B02,1,0,3.62,0.00,0.00,0,0,12
210,1,999059,6,999059541,"N34 Power Chicken (Springy Noodle)",N34,6,0,1.77,0.00,1.77,0,1,1
210,15,999011,0,999011402,"ADD00 NO TOP UP",ADD00,0,0,0.00,0.00,0.00,0,0,2
210,27,999006,1,999006099,"BL04 Lassi Soursop",BL04,1,0,0.00,6.90,0.00,0,0,9
210,5,999006,1,999006022,"B03 Kaffe Yen (Thai Iced Coffee)",B03,1,0,3.62,0.00,0.00,0,0,12
211,1,999059,6,999059544,"N35 P Power Beef (Rice Noodle)",N35,6,0,1.77,0.00,1.77,0,1,1
211,15,999012,0,999012128,"ADD01 ADD Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
211,27,999006,1,999006009,"BM10 Milo Hot",BM10,1,0,0.00,0.00,0.00,0,0,9
